source_text,reference_text,S2TT_prediction,T2TT_prediction
आमतौर पर आप हमेशा पर्यटकों और बेचने वालों की आवाज़ सुनते हैं ध्वनि और प्रकाश की कहानी स्टोरी बुक जैसी है,ସାଧାରଣତଃ ଆପଣ ସବୁବେଳେ ଏଠାରେ ପର୍ଯ୍ୟଟକ ଏବଂ ବିକ୍ରେତାମାନଙ୍କର ଶବ୍ଦ ଶୁଣନ୍ତି ଧ୍ଵନି ଏବଂ ପ୍ରକାଶର କାହାଣୀ ଏକ କାହାଣୀ ପୁସ୍ତକ ପରି ଅଟେ,ସାଧାରଣତଃ ଆପଣ ସବୁବେଳେ ପର୍ଯ୍ୟଟକ ଓ ବିକ୍ରେତାଙ୍କ ସ୍ୱର ଶୁଣନ୍ତି ଧ୍ୱନି ଓ ଆଲୋକର କାହାଣୀ ଷ୍ଟୋରୀ ବୁକ ଭଳି,ସାଧାରଣତଃ ଆପଣ ସବୁବେଳେ ପର୍ଯ୍ୟଟକ ଏବଂ ବିକ୍ରେତାଙ୍କ ସ୍ୱର ଶୁଣନ୍ତି ଧ୍ୱନି ଏବଂ ଆଲୋକର କାହାଣୀ ଷ୍ଟୋରୀ ପୁସ୍ତକ ଭଳି ଅଛି
हालांकि यह सच नहीं है हालांकि दस्तावेज़ के पीछे कुछ लिखा हुआ है लेकिन यह कोई ख़ज़ाने का नक्शा नहीं है,ତଥାପି ତାହା ସତ୍ୟ ନୁହେଁ ଯଦିଓ ଦସ୍ତାବିଜ ପଛରେ କିଛି ଲେଖା ଅଛି ଏହା କୌଣସି ଖଜଣା ମାନଚିତ୍ର ନୁହେଁ,ଯଦିଓ ଏହା ସତ୍ୟ ନୁହେଁ ଯଦିଓ ଦସ୍ତାବିଜ ପଛରେ କିଛି ଲେଖା ହୋଇଛି କିନ୍ତୁ ଏହା କୌଣସି ରତ୍ନଭଣ୍ଡାରର ମାନଚିତ୍ର ନୁହେଁ,ଯଦିଓ ଏହା ସତ୍ୟ ନୁହେଁ ଯଦିଓ ଦସ୍ତାବିଜ ପଛରେ କିଛି ଲେଖା ହୋଇଛି କିନ୍ତୁ ଏହା କୌଣସି ଖଜନେ ର ମାନଚିତ୍ର ନୁହେଁ
"हालांकि लगभग रातों-रात इन योजनाओं को तब बनाया गया था जब सोवियत की यूनियन रेड आर्मी के 800,000 से ज़्यादा सैनिकों ने पोलैंड के पूर्वी क्षेत्रों पर हमला करने के बाद प्रवेश करते हुए बेलारूसी और यूक्रेनी मोर्चे खड़े कर दिए थे उन्होंने यह रिगा शांति संधि द सोवियत-पॉलिश नॉन-एग्रेशन पैक्ट और अन्य अंतरराष्ट्रीय द्विपक्षीय और बहुपक्षीय दोनों तरह की संधियों का उल्लंघन करते हुए किया था","ତଥାପି ଏହି ଯୋଜନାଗୁଡ଼ିକ ପ୍ରାୟ ରାତାରାତି ଅଚଳ ହୋଇଯାଇଥିଲା ଯେତେବେଳେ ଉଭୟ ଦ୍ୱିପାକ୍ଷିକ ଏବଂ ବହୁପକ୍ଷୀୟ ରିଗା ଶାନ୍ତି ଚୁକ୍ତି ସୋଭିଏତ୍-ପୋଲିସ୍ ଅନାକ୍ରମଣ ଚୁକ୍ତି ଏବଂ ଅନ୍ୟ ଆନ୍ତର୍ଜାତିକ ଚୁକ୍ତି ଉଲ୍ଲଂଘନ କରି ସୋଭିଏତ୍ ୟୁନିଅନର ରେଡ୍ ଆର୍ମିର 800,000ରୁ ଅଧିକ ସୈନିକ ପୋଲାଣ୍ଡର ପୂର୍ବାଞ୍ଚଳରେ ପ୍ରବେଶ କରି ଆକ୍ରମଣ କରିବା ପରେ ବେଲାରୁଷ ଏବଂ ୟୁକ୍ରେନରେ ମୋର୍ଚ୍ଚା ସୃଷ୍ଟି କରିଥିଲେ",ଯଦିଓ ପ୍ରାୟ ରାତାରାତି ଏହି ଯୋଜନାକୁ ସେତେବେଳେ ପ୍ରସ୍ତୁତ କରାଯାଇଥିଲା ଯେତେବେଳେ ସୋଭିଏତ ୟୁନିଅନ ରେଡ ଆର୍ମିର ଆଠ ଲକ୍ଷରୁ ଅଧିକ ସୈନିକ ପୋଲାଣ୍ଡର ପୂର୍ବ ଅଞ୍ଚଳ ଉପରେ ଆକ୍ରମଣ କରିବା ପରେ ପ୍ରବେଶ କରି ବେଲାରୁଷୀ ଓ ୟୁକ୍ରେନୀୟ ମୋର୍ଚ୍ଚା ଠିଆ କରିଦେଇଥିଲେ ।,"ଯଦିଓ ପ୍ରାୟ ରାତାରାତି ଏହି ଯୋଜନାଗୁଡିକୁ ସେତେବେଳେ ତିଆରି କରାଯାଇଥିଲା ଯେତେବେଳେ ସୋଭିଏତ ୟୁନିଅନର ରେଡ ଆର୍ମିର 800,000 ରୁ ଅଧିକ ସୈନିକମାନେ ପୋଲାଣ୍ଡର ପୂର୍ବ ଅଞ୍ଚଳ ଉପରେ ଆକ୍ରମଣ କରିବା ପରେ ପ୍ରବେଶ କରି ବେଲାରୁସିୟ ଓ ୟୁକ୍ରେନିୟ ଫ୍ରଣ୍ଟ୍ ଠିଆ କରିଦେଇଥିଲେ ସେମାନେ ଏହା ରିଗା ଶାନ୍ତି ସନ୍ଧି ଦି ସୋଭିଏତ-ପୋଲିଶ ଅଣ-ଆଗ୍ରେସନ୍ ପାକ୍ଟ ଏବଂ ଅନ୍ୟ ଆନ୍ତର୍ଜାତିକ ଦ୍ୱିପାକ୍ଷିକ ଓ ବହୁପାକ୍ଷିକ ଉଭୟ ପ୍ରକାରର ସନ୍ଧିକୁ ଉଲ୍ଲଂଘନ କରି ଥିଲେ"
अस्पताल ने संक्रमण नियंत्रण के लिए नियमों का पालन किया है इन नियमों में दूसरों के संभावित संक्रमण को रोकने के लिए रोगी को दूसरों से अलग करना शामिल है,ଡାକ୍ତରଖାନାରେ ଅନ୍ୟମାନେ ସଂକ୍ରମିତ ହେବାର ସମ୍ଭାବନାକୁ ଏଡାଇବା ପାଇଁ ରୋଗୀଙ୍କୁ ଅନ୍ୟମାନଙ୍କଠାରୁ ଅଲଗା ରଖିବା ସମେତ ସଂକ୍ରମଣ ନିୟନ୍ତ୍ରଣ ପାଇଁ ପ୍ରୋଟୋକଲ୍ ଅନୁସରଣ କରାଯାଇଛି,ଡାକ୍ତରଖାନାରୁ ସଂକ୍ରାମକ ନିୟନ୍ତ୍ରଣ କରିବା ପାଇଁ ନିୟମର ପାଳନ କରାଯାଏ ଏହି ନିୟମରେ ଅନ୍ୟମାନଙ୍କ ଠାରୁ ସମ୍ଭାବ୍ୟ ସଂକ୍ରାମକକୁ ରୋକିବା ପାଇଁ ରୋଗୀ ଠାରୁ ଦୂରେଇ କରିବା ଅନ୍ତର୍ଭୁକ୍ତ,ଡାକ୍ତରଖାନା ସଂକ୍ରମଣ ନିୟନ୍ତ୍ରଣ ପାଇଁ ନିୟମାବଳୀ ଅନୁସରଣ କରିଛି ଏହି ନିୟମାବଳୀରେ ଅନ୍ୟମାନଙ୍କର ସମ୍ଭାବ୍ୟ ସଂକ୍ରମଣର ରୋକିବା ପାଇଁ ରୋଗୀକୁ ଅନ୍ୟମାନଙ୍କ ଠାରୁ ଅଲଗା କରିବା ଅନ୍ତର୍ଭୁକ୍ତ
तथा क्रांति के बाद व्यवसाय सभी पुरुष आवेदकों के लिए खुले थे जिसमें सबसे महत्त्वाकांक्षी और सफल होने वाले सफल हो सकते थे,ବିପ୍ଲବ ପରେ ଚାକିରୀଗୁଡ଼ିକ ସମସ୍ତ ପୁରୁଷ ଆବେଦନକାରୀ ମାନଙ୍କ ପାଇଁ ଖୋଲା ଥିଲା ଯାହା ସବୁଠାରୁ ଅଧିକ ଉଚ୍ଚାଭିଳାଷୀ ଏବଂ ସଫଳତମ ପ୍ରାର୍ଥୀ କୁ ସୁଯୋଗ ଦେଉଥିଲା,ତଥା କ୍ରାନ୍ତି ପରେ ମଧ୍ୟ ଏହି ସମସ୍ତ ପୁରୁଷ ଓ ମହିଳାଙ୍କୁ ଖୋଲାଖୋଲି ଭାବେ ଶୋଷଣର ସବୁଠାରୁ ମହତ୍ତ୍ୱପୂର୍ଣ୍ଣ ଶିକାର ହେବାକୁ ପଡିଥିଲା ।,ତଥା ବିପ୍ଳବ ପରେ ବ୍ୟବସାୟ ସମସ୍ତ ପୁରୁଷ ଆବେଦନକାରୀଙ୍କ ପାଇଁ ଖୋଲା ଥିଲେ ଯେଉଁଥିରେ ସବୁଠାରୁ ମହତ୍ୱାକାଂକ୍ଷୀ ଏବଂ ସଫଳ ହେବାକୁ ଥିବାମାନେ ସଫଳ ହୋଇପାରିବେ
अगर हमारे अपने पूर्वजों ने अपनी प्रोटीन की समस्या को कुछ हद तक उसी तरह सुलझाया तो हमें आश्चर्यचकित नहीं होना चाहिए जैसे कि आज के समय में चिंपाजी करते हैं,ସମସ୍ତ ବିଷୟ ବିଚାର କଲେ ଯଦି ଆମର ନିଜ ପିତୃପୁରୁଷମାନେ ସେମାନଙ୍କର ପ୍ରୋଟିନ୍ ସମସ୍ୟା କୁ କିଛି ମାତ୍ରାରେ ସମାଧାନ କରିଥିଲେ ଠିକ୍ ଯେପରି ଭାବରେ ସାଭାନାରେ ଆଜି ସେହି ସିମ୍ପାଞ୍ଜି କରୁଛି ତେବେ ଆମେ ବିସ୍ମିତ ହେବା ଉଚିତ୍ ନୁହେଁ,"ଯଦି ଆମେ ଆମର ପୂର୍ବପୁରୁଷମାନଙ୍କୁ ଆମର ପ୍ରୋଟିନ ସମସ୍ୟାକୁ କିଛି ମାତ୍ରାରେ ସେହିଭଳି ସମାଧାନ କଲେ, ତେବେ ଆମେ ଆଶ୍ଚର୍ଯ୍ୟଚକିତ ହେବା ଉଚିତ ନୁହେଁ, ଯେପରିକି ଆଜିର ସମୟରେ ଚିମ୍ପାଞ୍ଜି କରନ୍ତି ।",ଯଦି ଆମର ନିଜ ପୂର୍ବପୁରୁଷମାନେ ନିଜର ପ୍ରୋଟିନର ସମସ୍ୟାକୁ କିଛି ମାତ୍ରାରେ ସେହିଭଳି ସମାଧାନ କଲେ ତେବେ ଆମକୁ ଆଶ୍ଚର୍ଯ୍ୟ ହେବା ଉଚିତ ନୁହେଁ ଯେପରିକି ଚିମ୍ପାଜି ଆଜିର ସମୟରେ କରନ୍ତି
ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं,ଏହି ଦମ୍ପତ୍ତିମାନେ ସେମାନଙ୍କ ସନ୍ତାନ ପାଇଁ ଏକ ପୋଷ୍ୟ ଶିଶୁ ଗ୍ରହଣ କରିବା ଯୋଜନା ବାଛିପାରନ୍ତି,ଏହି ଦମ୍ପତି ନିଜ ପିଲା ପାଇଁ ଗର୍ଭ ନେବାର ଯୋଜନା ତିଆରି କରିବାର ବିକଳ୍ପ ଚୟନ କରିପାରନ୍ତି,ଏହି ଦମ୍ପତି ନିଜ ପିଲା ପାଇଁ ପୋଷ୍ୟ ନେବା ପାଇଁ ଯୋଜନା ତିଆରି କରିବାର ବିକଳ୍ପ ବାଛିପାରିବେ
जितनी कम चिंता उतनी ज़्यादा सकारात्मक जीवन ऊर्जा का संचार हर इंसान परम शांति और संतोष पा सकता है,ଚାପ ଯେତେ କମ୍ ରହିବ ସେତେ ଅନୁକୂଳ ଜୀବନ ଶକ୍ତି ଉପସ୍ଥିତ ରହିବ ପ୍ରତ୍ୟେକ ବ୍ୟକ୍ତିଙ୍କର ସମ୍ପୂର୍ଣ୍ଣ ଶାନ୍ତି ଏବଂ ପରିତୃପ୍ତି ଲାଭ କରିବାର କ୍ଷମତା ରହିଛି,ଯେତେ କମ ଚିନ୍ତା ସେତେ ଅଧିକ ସକାରାତ୍ମକ ଜୀବନ ଶକ୍ତିର ସଂଚାର ପ୍ରତ୍ୟେକ ମଣିଷ ପରମ ଶାନ୍ତି ଓ ସନ୍ତୋଷ ପାଇପାରେ,ଯେତେ କମ୍ ଚିନ୍ତା ସେତେ ଅଧିକ ସକାରାତ୍ମକ ଜୀବନ ଶକ୍ତିର ପ୍ରସାରଣ ପ୍ରତ୍ୟେକ ମଣିଷ ପରମ ଶାନ୍ତି ଓ ସନ୍ତୁଷ୍ଟୀ ପାଇପାରେ
ये कभी-कभी पारिवारिक भीड़भाड़ वाले समुद्रतट हैं जहां किनारों पर कई दुकानों की एक अच्छी श्रृंखला है तैरना सुरक्षित है,ଏହି ସମୁଦ୍ରକୂଳଗୁଡ଼ିକରେ ବେଳେବେଳେ ବିଭିନ୍ନ ବର୍ଗର ଭଲ ଭଲ ଦୋକାନ ଲାଗିବା ସହିତ ପରିବାରଗୁଡ଼ିକ ଦ୍ୱାରା ପରିପୂର୍ଣ୍ଣ ହୋଇଥାଏ ସନ୍ତରଣ କରିବା ସୁରକ୍ଷିତ,"ଏହା ବେଳେବେଳେ ପାରିବାରିକ ଭିଡ଼ବାଡ଼ ଥିବା ସମୁଦ୍ର ତଟ ଅଟେ ଯେଉଁଠାରେ କୂଳ ଉପରେ ଅନେକ ଦୋକାନର ଏକ ଭଲ ଶୃଙ୍ଖଳା ଅଛି, ପହଁରିବା ସୁରକ୍ଷିତ ଅଟେ",ଏଗୁଡ଼ିକ ବେଳେବେଳେ ପାରିବାରିକ ଭିଡ଼ ଥିବା ସମୁଦ୍ରକୂଳ ଯେଉଁଠାରେ କୂଳଗୁଡ଼ିକରେ ଅନେକ ଦୋକାନର ଏକ ଭଲ ଶୃଙ୍ଖଳା ଅଛି ପହଁରିବା ସୁରକ୍ଷିତ
कैसाब्लांका मोरक्को में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है,ସମସ୍ତ ମୋରୋକୋରେ କାସାବ୍ଲାନ୍କା 1 ସପିଙ୍ଗ କରିବା ପାଇଁ ସବୁଠାରୁ କମ ଆକର୍ଷଣୀୟ ସ୍ଥାନ,କେସାବ୍ଲାଙ୍କା ମରୋକ୍କୋରେ କିଣାକିଣି କରିବା ପାଇଁ ସବୁଠାରୁ କମ୍ ଆକର୍ଷଣୀୟ ସ୍ଥାନମାନଙ୍କ ମଧ୍ୟରୁ ଗୋଟିଏ,କାସାବ୍ଲାଙ୍କା ମରୋକ୍କୋରେ କିଣାକିଣି କରିବା ପାଇଁ ସବୁଠାରୁ କମ୍ ଆକର୍ଷଣୀୟ ସ୍ଥାନ ମଧ୍ୟରୁ ଗୋଟିଏ
टुकड़ियों के पहुंचने से पहले 1800 के दशक से हैती का कभी-भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था,ସୈନ୍ୟ ଦଳ ଆସିବା ପୂର୍ବରୁ ହାଇତିକୁ 1800 ଦଶକରୁ ଏହି ରୋଗ ସହିତ ସମ୍ବନ୍ଧିତ ସମସ୍ୟାଗୁଡ଼ିକର ସାମନା କରିବାକୁ ପଡିନଥିଲା,ଟକଡ଼ିର ପହଞ୍ଚିବା ପୂର୍ବରୁ ଅଠରଶହର ଦଶନ୍ଧିରୁ ହେତିର କେବେ ବି ରୋଗ ସହ ଜଡ଼ିତ ସମସ୍ୟା ସହ ସମ୍ମୁଖୀନ ହୋଇନଥିଲା,ସୈନ୍ୟବାହିନୀ ପହଞ୍ଚିବା ପୂର୍ବରୁ 1800ର ଦଶକରୁ ହାଇତିର କେବେ-ବି ରୋଗ ସହ ଜଡ଼ିତ ସମସ୍ୟା ସହିତ ମୁକାବିଲା ହୋଇନଥିଲା
कीटविज्ञानियों द्वारा बग शब्द का उपयोग कीटों के इस समूह के लिए एक औपचारिक तौर पर किया जाता है,କୀଟମାନଙ୍କର ଏହି ଗୋଷ୍ଠୀ ପାଇଁ ଔପଚାରିକ ଅର୍ଥରେ କୀଟତତ୍ତ୍ୱଜ୍ଞଙ୍କ ଦ୍ୱାରା କୀଟ ବା ବଗ୍ ଶଦ୍ଦର ବ୍ୟବହାର କରାଯାଏ,କୀଟ ବିଜ୍ଞାନୀମାନଙ୍କ ଦ୍ୱାରା ବଗ ଶବ୍ଦର ବ୍ୟବହାର କୀଟମାନଙ୍କର ଏହି ସମୂହ ପାଇଁ ଏକ ଔପଚାରିକ ଭାବରେ କରାଯାଇଥାଏ,କୀଟବିଜ୍ଞାନୀମାନଙ୍କ ଦ୍ୱାରା ବଗ ଶବ୍ଦର ବ୍ୟବହାର କୀଟମାନଙ୍କର ଏହି ଗୋଷ୍ଠୀ ପାଇଁ ଏକ ଔପଚାରିକ ଭାବରେ ବ୍ୟବହୃତ ହୁଏ
2002 में गोमा को न्यिरगोंगो ज्वालामुखी ने लावा द्वारा नष्ट कर दिया गया था जिसने शहर की अधिकांश सड़कों विशेष रूप से शहर के बीच के भाग को दफन कर दिया था,2002ରେ ଗୋମାକୁ ନାଇରାଗୋଙ୍ଗୋ ଆଗ୍ନେୟଗିରିରୁ ନିର୍ଗତ ଲାଭା ଧ୍ଵଂସ କରିଦେଇଥିଲା ଯେଉଁଥିରେ ସହରର ଅଧିକାଂଶ ରାସ୍ତା ବିଶେଷତଃ ଟାଉନ୍ ସେଣ୍ଟର୍ ପୋତି ହୋଇଯାଇଥିଲା,ଦୁଇହଜାର ଦୁଇ ରେ ଗୋମୋକୁଏ ନିଅର ଗଙ୍ଗୋ ଜ୍ୱାଳାମୁଖୀରେ ଲାଭା ଦ୍ୱାରା ନଷ୍ଟ କରିଦିଆଯାଇଥିଲା ଯାହା ସହରର ଅଧିକାଂଶ ସଡ଼କ ବିଶେଷ ରୂପରେ ସହରର ମଧ୍ୟ ଭାଗକୁ କବର ଦେଇଥିଲା,୨୦୦୨ ରେ ଗୋମାକୁ ନିରଗଙ୍ଗୋ ଆଗ୍ନେୟଗିରି ଦ୍ୱାରା ଲାଭା ଦ୍ୱାରା ନଷ୍ଟ କରିଦିଆଯାଇଥିଲା ଯାହା ସହରର ଅଧିକାଂଶ ସଡ଼କ ବିଶେଷ କରି ସହରର ମଧ୍ୟ ଭାଗକୁ ପୋତି ଦେଇଥିଲା
जो भी ऊंचाई या पहाड़ी दर्रे पर गाड़ी चलाने जा रहा है उसे हिम बर्फ या ठंड के तापमान की संभावना के विचार को मन में रखना चाहिए,ଯେଉଁ ବ୍ୟକ୍ତି ଉଚ୍ଚ ଅକ୍ଷାଂଶ କିମ୍ବା ଗିରିପଥରେ ଗାଡ଼ି ଚଳାଇବାକୁ ଯାଉଛନ୍ତି ସେ ତୁଷାର ବରଫ କିମ୍ବା ଅତିଶୟ ଥଣ୍ଡା ତାପମାତ୍ରାର ସମ୍ଭାବନା ବିଷୟରେ ବିଚାର କରିବା ଉଚିତ,ଯୋଉ ବି ଉଚ୍ଚା ବା ପାହାଡିଆ ଦରରେ ଗାଡି ଚଲାଇବାକୁ ଯାଉଛି ତାକୁ ହିମ ବରଫ ବା ଥଣ୍ଡାର ତାପମାତ୍ରା ର ସମ୍ଭାବନା ର ଚିନ୍ତା କୁ ମନରେ ରଖିବା ଉଚିତ,ଯିଏ ବି ଉଚ୍ଚତା କିମ୍ବା ପାହାଡିଆ ପାଦରେ ଗାଡି ଚଲାଇବାକୁ ଯାଉଛି ତାକୁ ବରଫ ବରଫ କିମ୍ବା ଥଣ୍ଡା ତାପମାତ୍ରା ର ସମ୍ଭାବନା ର ଚିନ୍ତା କୁ ମନ ରେ ରଖିବା ଉଚିତ
बाद में उन्हें कैम्ब्रिज में एडेनब्रुक के अस्पताल में स्थानांतरित कर दिया गया,ପରବର୍ତ୍ତୀ ସମୟରେ ତାଙ୍କୁ କେମ୍ବ୍ରିଜ୍‌ସ୍ଥିତ ଆଡେନବ୍ରୁକ୍ସ ହସ୍ପିଟାଲକୁ ସ୍ଥାନାନ୍ତର କରି ଦିଆଯାଇଥିଲା।,ପରେ ତାଙ୍କୁ କେମ୍ବ୍ରିଜରେ ଏଡେନ୍ ବ୍ରୁକ୍ ର ଡାକ୍ତରଖାନାରେ ସ୍ଥାନାନ୍ତରିତ କରାଗଲା,ପରବର୍ତ୍ତୀ ସମୟରେ ତାଙ୍କୁ କେମ୍ବ୍ରିଜରେ ଏଡେନ୍ବ୍ରୁକ୍ ର ଡାକ୍ତରଖାନାକୁ ସ୍ଥାନାନ୍ତରିତ କରାଗଲା
उनकी अनुशासित रक्षा गेंदबाजी की कला और टीम के अच्छे काम ने उन्हें बाहर खड़ा कर दिया और अब यह साफ हो गया था की ये टीम टक्कर देगी,ସେମାନଙ୍କର ଶୃଙ୍ଖଳିତ ପ୍ରତିରକ୍ଷା ବଲ ନିୟନ୍ତ୍ରଣ କୌଶଳ ଏବଂ ଚମତ୍କାର ଦଳ କାର୍ଯ୍ୟ ସେମାନଙ୍କୁ ଛିଡା କରାଇଲା ଏବଂ ଏହା ସ୍ପଷ୍ଟ ଥିଲା ଯେ ଏହା ଦଳ କୁ ପରାସ୍ତ କରିବ,ତାଙ୍କର ଶୃଙ୍ଖଳିତ ରକ୍ଷଣାବେକ୍ଷଣ ବୋଲିଂର କଳା ଏବଂ ଟିମର ଭଲ କାମ ତାଙ୍କୁ ବାହାରେ ଠିଆ କରିଦେଲା ଏବଂ ଏବେ ଏହା ସଫା ହୋଇଗଲା କି ଏହା ଟିମ ଟକ୍କର ଦେବ,ତାଙ୍କର ଶୃଙ୍ଖଳିତ ପ୍ରତିରକ୍ଷା ବୋଲିଂର କଳା ଏବଂ ଦଳର ଭଲ କାମ ତାଙ୍କୁ ବାହାରେ ଛିଡ଼ା କରିଦେଲା ଏବଂ ଏବେ ଏହା ସ୍ପଷ୍ଟ ହୋଇଗଲା ଯେ ଏଇ ଦଳ ଟକ୍କର ଦେବ
ms बीमारी केंद्रीय तंत्रिका तंत्र पर असर करती है जिसमें दिमाग स्पाइनल कॉर्ड और ऑप्टिक नर्व शामिल हैं,ମସ୍ତିଷ୍କ ମେରୁଦଣ୍ଡ ଏବଂ ଅପ୍ଟିକ୍ ସ୍ନାୟୁକୁ ନେଇ ଗଠିତ କେନ୍ଦ୍ରୀୟ ସ୍ନାୟୁ ପ୍ରଣାଳୀକୁ ms ରୋଗ ପ୍ରଭାବିତ କରିଥାଏ,ଏମ୍ ଏସ୍ ରୋଗ କେନ୍ଦ୍ରୀୟ ତନ୍ତ୍ର ଉପରେ ପ୍ରଭାବ ପକାଇଥାଏ ଯେଉଁଥିରେ ମସ୍ତିଷ୍କ ସ୍ପାଇନାଲ୍ କର୍ଡ ଓ ଅପ୍ଟିକ୍ ନର୍ଭ ଅନ୍ତର୍ଭୁକ୍ତ,ms ରୋଗ କେନ୍ଦ୍ରୀୟ ସ୍ନାୟୁ ପ୍ରଣାଳୀକୁ ପ୍ରଭାବିତ କରିଥାଏ ଯେଉଁଥିରେ ମସ୍ତିଷ୍କ ସ୍ପାଇନାଲ୍ କୋର୍ଡ ଏବଂ ଅପ୍ଟିକ୍ ନର୍ଭ ଅନ୍ତର୍ଭୁକ୍ତ
सामान के ट्रांसपोर्ट के लिए जहाज़ों का इस्तेमाल करना समुद्रों के एक सिरे से दूसरे सिरे तक बड़ी मात्रा में लोगों और सामान को लाने और ले जाने का बहुत ज़्यादा प्रभावी तरीका है,ସାମଗ୍ରୀ ପରିବହନ ପାଇଁ ଜାହାଜ ଗୁଡ଼ିକୁ ବ୍ୟବହାର କରିବା ବହୁ ପରିମାଣରେ ଲୋକ ଏବଂ ସାମଗ୍ରୀ ଗୁଡ଼ିକୁ ମହାସାଗରରେ ମଧ୍ୟକୁ ସ୍ଥାନାନ୍ତରିତ କରିବା ପାଇଁ ସବୁଠାରୁ ଦକ୍ଷ ଉପାୟ ଅଟେ,ସାମାନ ର ପରିବହନ ପାଇଁ ଜାହାଜ ଗୁଡିକୁ ବ୍ୟବହାର କରିବା ସମୁଦ୍ରର ଏକ ସିରେରୁ ଅନ୍ୟ ସିରେ ପର୍ଯ୍ୟନ୍ତ ବଡ ମାତ୍ରାରେ ଲୋକ ଓ ସାମାନ କୁ ଆଣିବା ଓ ନେଇଯିବାର ବହୁତ ଅଧିକ ପ୍ରଭାବଶାଳୀ ଉପାୟ ଅଟେ,ସାମଗ୍ରୀର ପରିବହନ ପାଇଁ ଜାହାଜଗୁଡିକୁ ବ୍ୟବହାର କରିବା ସମୁଦ୍ରର ଏକ ପ୍ରାନ୍ତରୁ ଅନ୍ୟ ପ୍ରାନ୍ତକୁ ବୃହତ ପରିମାଣରେ ଲୋକ ଏବଂ ସାମଗ୍ରୀକୁ ଆଣିବା ଓ ନେବାର ବହୁତ ଅଧିକ ପ୍ରଭାବଶାଳୀ ଉପାୟ ଅଟେ
उन्होंने अफवाहों को राजनीतिक बकवास और मूर्खतापूर्ण कहा,ସେ ଏହି ଗୁଜବକୁ ରାଜନୈତିକ ବୋଲିବାଣି ଏବଂ ନିର୍ବୋଧତା ବୋଲି କହିଛନ୍ତି,ସେ ଗୁଜବଗୁଡିକୁ ରାଜନୈତିକ ବକବାସ ଓ ମର୍ଖତାପୂର୍ଣ୍ଣ କହିଲେ,ସେ ଗୁଜବଗୁଡିକୁ ରାଜନୈତିକ ବୋକାମି ଏବଂ ମୂର୍ଖାମି ବୋଲି କହିଲେ
यह शहर देश के बाकी शहरों से अलग है क्योंकि यह किसी अफ्रीकी शहर की बजाय अरब शहर लगता है,ଏହି ନଗର ଦେଶର ଅନ୍ୟ ସହର ତୁଳନାରେ ପୂର୍ଣ୍ଣ ରୂପରେ ବିପରୀତ କାରଣ ଏଥିରେ ଆଫ୍ରିକୀୟ ଅପେକ୍ଷା ଆରବୀୟଙ୍କ ସ୍ୱଭାବ ଅଧିକ ରହିଛି,ଏହି ସହର ଦେଶର ବାକି ସହର ଠାରୁ ଅଲଗା କାରଣ ଏହା କୌଣସି ଆଫ୍ରିକୀୟ ସହର ବଦଳରେ ଆରବ ସହର ଲାଗୁଛି,ଏହି ସହର ଦେଶର ବାକି ସହର ଠାରୁ ଅଲଗା ଅଛି କାରଣ ଏହା କୌଣସି ଆଫ୍ରିକୀୟ ସହର ପରିବର୍ତ୍ତେ ଆରବ ସହର ଲାଗୁଛି
अभी भी प्राधिकारियों से सलाह लें सभी संकेतों का पालन करें और सुरक्षा चेतावनियों पर पूरा ध्यान दें,ତଥାପି କର୍ତ୍ତୃପକ୍ଷଙ୍କଠାରୁ ପରାମର୍ଶ ନିଅନ୍ତୁ ସମସ୍ତ ସଙ୍କେତ ମାନନ୍ତୁ ଏବଂ ସୁରକ୍ଷା ଚେତାବନୀ ପ୍ରତି ଭଲ ଭାବରେ ଧ୍ୟାନ ଦିଅନ୍ତୁ,ଏବେ ବି ପ୍ରାଧିକାରୀମାନଙ୍କ ଠାରୁ ପରାମର୍ଶ ନିଅନ୍ତୁ ସମସ୍ତ ସଙ୍କେତକୁ ପାଳନ କରନ୍ତୁ ଏବଂ ସୁରକ୍ଷା ଚେତାବନୀ ଉପରେ ପୁରା ଧ୍ୟାନ ଦିଅନ୍ତୁ,ଏବେ ବି କର୍ତ୍ତୃପକ୍ଷମାନଙ୍କ ସହ ପରାମର୍ଶ କରନ୍ତୁ ସମସ୍ତ ଚିହ୍ନଗୁଡିକୁ ଅନୁସରଣ କରନ୍ତୁ ଏବଂ ସୁରକ୍ଷା ଚେତାବନୀ ଉପରେ ସମ୍ପୂର୍ଣ୍ଣ ଧ୍ୟାନ ଦିଅନ୍ତୁ
